GAME_DATE,TEAM_ABBREVIATION,WL,PTS,GAME_ID
2026-01-28,HOU,L,99,0022500679
2026-01-28,LAL,L,99,0022500671
2026-01-28,MIA,L,124,0022500674
2026-01-28,MIN,W,118,0022500677
2026-01-28,NYK,W,119,0022500675
2026-01-28,ORL,W,133,0022500674
2026-01-28,IND,W,113,0022500672
2026-01-28,SAS,W,111,0022500679
2026-01-28,TOR,L,92,0022500675
2026-01-28,UTA,L,124,0022500678
2026-01-28,MEM,L,97,0022500676
2026-01-28,CHA,W,112,0022500676
2026-01-29,ATL,L,86,0022500682
2026-01-29,CHI,L,113,0022500529
2026-01-29,DAL,L,121,0022500683
2026-01-29,DEN,W,107,0022500684
2026-01-29,HOU,W,104,0022500682
2026-01-29,MIA,W,116,0022500529
2026-01-29,MIL,L,99,0022500681
2026-01-29,MIN,W,123,0022500686
2026-01-29,BKN,L,103,0022500684
2026-01-29,PHI,W,113,0022500680
2026-01-29,PHX,W,114,0022500685
2026-01-29,SAC,L,111,0022500680
2026-01-29,OKC,L,111,0022500686
2026-01-29,WAS,W,109,0022500681
2026-01-29,DET,L,96,0022500685
2026-01-29,CHA,W,123,0022500683
2026-01-30,BOS,W,112,0022500689
2026-01-30,CLE,L,113,0022500693
2026-01-30,NOP,W,114,0022500691
2026-01-30,DEN,W,122,0022500695
2026-01-30,GSW,L,124,0022500696
2026-01-30,LAC,L,109,0022500695
2026-01-30,LAL,W,142,0022500688
2026-01-30,BKN,W,109,0022500694
2026-01-30,NYK,W,127,0022500690
2026-01-30,ORL,W,130,0022500687
2026-01-30,PHX,W,126,0022500693
2026-01-30,POR,L,97,0022500690
2026-01-30,SAC,L,93,0022500689
2026-01-30,TOR,L,120,0022500687
2026-01-30,UTA,L,99,0022500694
2026-01-30,MEM,L,106,0022500691
2026-01-30,WAS,L,111,0022500688
2026-01-30,DET,W,131,0022500696
2026-01-31,ATL,L,124,0022500698
2026-01-31,NOP,L,114,0022500699
2026-01-31,CHI,W,125,0022500692
2026-01-31,DAL,L,107,0022500701
2026-01-31,HOU,W,111,0022500701
2026-01-31,MIA,L,118,0022500692
2026-01-31,MIN,W,131,0022500700
2026-01-31,IND,W,129,0022500698
2026-01-31,PHI,W,124,0022500699
2026-01-31,SAS,L,106,0022500697
2026-01-31,MEM,L,114,0022500700
2026-01-31,CHA,W,111,0022500697
2026-02-01,BOS,W,107,0022500702
2026-02-01,CLE,W,130,0022500710
2026-02-01,CHI,L,91,0022500705
2026-02-01,DEN,L,111,0022500711
2026-02-01,LAC,W,117,0022500709
2026-02-01,LAL,L,100,0022500708
2026-02-01,MIA,W,134,0022500705
2026-02-01,MIL,L,79,0022500702
2026-02-01,BKN,L,77,0022500704
2026-02-01,NYK,W,112,0022500708
2026-02-01,ORL,L,103,0022500703
2026-02-01,PHX,L,93,0022500709
2026-02-01,POR,L,111,0022500710
2026-02-01,SAC,L,112,0022500707
2026-02-01,SAS,W,112,0022500703
2026-02-01,OKC,W,121,0022500711
2026-02-01,TOR,W,107,0022500706
2026-02-01,UTA,L,100,0022500706
2026-02-01,WAS,W,116,0022500707
2026-02-01,DET,W,130,0022500704
2026-02-02,NOP,L,95,0022500712
2026-02-02,HOU,W,118,0022500713
2026-02-02,LAC,L,113,0022500715
2026-02-02,MIN,L,128,0022500714
2026-02-02,IND,L,114,0022500713
2026-02-02,PHI,W,128,0022500715
2026-02-02,MEM,W,137,0022500714
2026-02-02,CHA,W,102,0022500712
2026-02-03,ATL,W,127,0022500720
2026-02-03,BOS,W,110,0022500721
2026-02-03,CHI,L,115,0022500722
2026-02-03,DAL,L,100,0022500721
2026-02-03,DEN,L,121,0022500716
2026-02-03,GSW,L,94,0022500724
2026-02-03,LAL,W,125,0022500719
2026-02-03,MIA,L,115,0022500720
2026-02-03,MIL,W,131,0022500722
2026-02-03,BKN,L,109,0022500719
2026-02-03,NYK,W,132,0022500718
2026-02-03,ORL,L,92,0022500723
2026-02-03,IND,L,122,0022500717
2026-02-03,PHI,W,113,0022500724
2026-02-03,PHX,W,130,0022500725
2026-02-03,POR,L,125,0022500725
2026-02-03,OKC,W,128,0022500723
2026-02-03,UTA,W,131,0022500717
2026-02-03,WAS,L,101,0022500718
2026-02-03,DET,W,124,0022500716
2026-02-04,BOS,W,114,0022500728
2026-02-04,CLE,W,124,0022500732
2026-02-04,NOP,L,137,0022500729
2026-02-04,DEN,L,127,0022500726
2026-02-04,HOU,L,93,0022500728
2026-02-04,LAC,L,91,0022500732
2026-02-04,MIL,W,141,0022500729
2026-02-04,MIN,W,128,0022500727
2026-02-04,NYK,W,134,0022500726
2026-02-04,SAC,L,125,0022500731
2026-02-04,SAS,W,116,0022500730
2026-02-04,OKC,L,106,0022500730
2026-02-04,TOR,L,126,0022500727
2026-02-04,MEM,W,129,0022500731
2026-02-05,ATL,W,121,0022500735
2026-02-05,CHI,L,107,0022500736
2026-02-05,DAL,L,123,0022500738
2026-02-05,GSW,W,101,0022500739
2026-02-05,HOU,L,99,0022500737
2026-02-05,LAL,W,119,0022500740
2026-02-05,BKN,L,98,0022500734
2026-02-05,ORL,W,118,0022500734
2026-02-05,PHI,L,115,0022500740
2026-02-05,PHX,L,97,0022500739
2026-02-05,SAS,W,135,0022500738
2026-02-05,TOR,W,123,0022500736
2026-02-05,UTA,L,119,0022500735
2026-02-05,WAS,W,126,0022500733
2026-02-05,DET,L,117,0022500733
2026-02-05,CHA,W,109,0022500737
2026-02-06,BOS,W,98,0022500741
2026-02-06,NOP,W,119,0022500744
2026-02-06,LAC,W,114,0022500746
2026-02-06,MIA,L,96,0022500741
2026-02-06,MIL,W,105,0022500743
2026-02-06,MIN,L,115,0022500744
2026-02-06,NYK,L,80,0022500742
2026-02-06,IND,L,99,0022500743
2026-02-06,POR,W,135,0022500745
2026-02-06,SAC,L,111,0022500746
2026-02-06,MEM,L,115,0022500745
2026-02-06,DET,W,118,0022500742
2026-02-07,ATL,L,119,0022500751
2026-02-07,CLE,W,132,0022500756
2026-02-07,CHI,L,120,0022500752
2026-02-07,DAL,L,125,0022500749
2026-02-07,DEN,W,136,0022500752
2026-02-07,GSW,L,99,0022500753
2026-02-07,HOU,W,112,0022500748
2026-02-07,LAL,W,105,0022500753
2026-02-07,BKN,W,127,0022500747
2026-02-07,ORL,W,120,0022500750
2026-02-07,PHI,W,109,0022500754
2026-02-07,PHX,L,103,0022500754
2026-02-07,POR,W,122,0022500755
2026-02-07,SAC,L,126,0022500756
2026-02-07,SAS,W,138,0022500749
2026-02-07,OKC,L,106,0022500748
2026-02-07,UTA,L,117,0022500750
2026-02-07,MEM,L,115,0022500755
2026-02-07,WAS,L,113,0022500747
2026-02-07,CHA,W,126,0022500751
2026-02-08,BOS,L,89,0022500757
2026-02-08,LAC,W,115,0022500760
2026-02-08,MIA,W,132,0022500758
2026-02-08,MIN,L,96,0022500760
2026-02-08,NYK,W,111,0022500757
2026-02-08,IND,L,104,0022500759
2026-02-08,TOR,W,122,0022500759
2026-02-08,WAS,L,101,0022500758
2026-02-09,ATL,L,116,0022500765
2026-02-09,CLE,W,119,0022500767
2026-02-09,NOP,W,120,0022500766
2026-02-09,CHI,L,115,0022500762
2026-02-09,DEN,L,117,0022500767
2026-02-09,GSW,W,114,0022500768
2026-02-09,LAL,L,110,0022500769
2026-02-09,MIA,L,111,0022500763
2026-02-09,MIL,L,99,0022500764
2026-02-09,MIN,W,138,0022500765
2026-02-09,BKN,W,123,0022500762
2026-02-09,ORL,W,118,0022500764
2026-02-09,PHI,L,118,0022500770
2026-02-09,POR,W,135,0022500770
2026-02-09,SAC,L,94,0022500766
2026-02-09,OKC,W,119,0022500769
2026-02-09,UTA,W,115,0022500763
2026-02-09,MEM,L,113,0022500768
2026-02-09,DET,W,110,0022500761
2026-02-09,CHA,L,104,0022500761
2026-02-10,DAL,L,111,0022500773
2026-02-10,HOU,W,102,0022500772
2026-02-10,LAC,L,95,0022500772
2026-02-10,LAL,L,108,0022500774
2026-02-10,NYK,L,134,0022500771
2026-02-10,IND,W,137,0022500771
2026-02-10,PHX,W,120,0022500773
2026-02-10,SAS,W,136,0022500774
2026-02-11,ATL,L,107,0022500775
2026-02-11,BOS,W,124,0022500778
2026-02-11,CLE,W,138,0022500776
2026-02-11,NOP,L,111,0022500784
2026-02-11,CHI,L,105,0022500778
2026-02-11,DEN,W,122,0022500787
2026-02-11,GSW,L,113,0022500788
2026-02-11,HOU,L,102,0022500782
2026-02-11,LAC,W,105,0022500782
2026-02-11,MIA,W,123,0022500784
2026-02-11,MIL,W,116,0022500777
2026-02-11,MIN,W,133,0022500783
2026-02-11,BKN,L,110,0022500779
2026-02-11,NYK,W,138,0022500780
2026-02-11,ORL,L,108,0022500777
2026-02-11,IND,W,115,0022500779
2026-02-11,PHI,L,89,0022500780
2026-02-11,PHX,L,109,0022500785
2026-02-11,POR,L,109,0022500783
2026-02-11,SAC,L,93,0022500786
2026-02-11,SAS,W,126,0022500788
2026-02-11,OKC,W,136,0022500785
2026-02-11,TOR,L,95,0022500781
2026-02-11,UTA,W,121,0022500786
2026-02-11,MEM,L,116,0022500787
2026-02-11,WAS,L,113,0022500776
2026-02-11,DET,W,113,0022500781
2026-02-11,CHA,W,110,0022500775
2026-02-12,DAL,L,104,0022500791
2026-02-12,LAL,W,124,0022500791
2026-02-12,MIL,W,110,0022500789
2026-02-12,POR,W,135,0022500790
2026-02-12,OKC,L,93,0022500789
2026-02-12,UTA,L,119,0022500790
2026-02-19,ATL,W,117,0022500794
2026-02-19,BOS,W,121,0022500799
2026-02-19,CLE,W,112,0022500793
2026-02-19,CHI,L,101,0022500797
2026-02-19,DEN,L,114,0022500801
2026-02-19,GSW,L,110,0022500799
2026-02-19,HOU,W,105,0022500792
2026-02-19,LAC,W,115,0022500801
2026-02-19,BKN,L,84,0022500793
2026-02-19,NYK,L,111,0022500796
2026-02-19,ORL,W,131,0022500800
2026-02-19,IND,L,105,0022500795
2026-02-19,PHI,L,107,0022500794
2026-02-19,PHX,L,94,0022500798
2026-02-19,SAC,L,94,0022500800
2026-02-19,SAS,W,121,0022500798
2026-02-19,TOR,W,110,0022500797
2026-02-19,WAS,W,112,0022500795
2026-02-19,DET,W,126,0022500796
2026-02-19,CHA,L,101,0022500792
2026-02-20,ATL,L,97,0022500805
2026-02-20,CLE,W,118,0022500802
2026-02-20,NOP,L,118,0022500807
2026-02-20,DAL,L,111,0022500806
2026-02-20,DEN,W,157,0022500810
2026-02-20,LAC,L,122,0022500809
2026-02-20,LAL,W,125,0022500809
2026-02-20,MIA,W,128,0022500805
2026-02-20,MIL,W,139,0022500807
2026-02-20,MIN,W,122,0022500806
2026-02-20,BKN,L,86,0022500808
2026-02-20,IND,L,118,0022500803
2026-02-20,POR,L,103,0022500810
2026-02-20,OKC,W,105,0022500808
2026-02-20,UTA,L,114,0022500804
2026-02-20,MEM,W,123,0022500804
2026-02-20,WAS,W,131,0022500803
2026-02-20,CHA,L,113,0022500802
2026-02-21,NOP,W,126,0022500812
2026-02-21,CHI,L,110,0022500814
2026-02-21,HOU,L,106,0022500816
2026-02-21,MIA,W,136,0022500813
2026-02-21,NYK,W,108,0022500816
2026-02-21,ORL,L,110,0022500811
2026-02-21,PHI,L,111,0022500812
2026-02-21,PHX,W,113,0022500811
2026-02-21,SAC,L,122,0022500815
2026-02-21,SAS,W,139,0022500815
2026-02-21,MEM,L,120,0022500813
2026-02-21,DET,W,126,0022500814
2026-02-22,ATL,W,115,0022500818
2026-02-22,BOS,W,111,0022500823
2026-02-22,CLE,L,113,0022500817
2026-02-22,CHI,L,99,0022500825
2026-02-22,DAL,W,134,0022500821
2026-02-22,DEN,L,117,0022500820
2026-02-22,GSW,W,128,0022500820
2026-02-22,LAC,L,109,0022500827
2026-02-22,LAL,L,89,0022500823
2026-02-22,MIL,L,94,0022500819
2026-02-22,MIN,L,108,0022500824
2026-02-22,BKN,L,104,0022500818
2026-02-22,NYK,W,105,0022500825
2026-02-22,ORL,W,111,0022500827
2026-02-22,IND,L,130,0022500821
2026-02-22,PHI,W,135,0022500824
2026-02-22,PHX,L,77,0022500826
2026-02-22,POR,W,92,0022500826
2026-02-22,OKC,W,121,0022500817
2026-02-22,TOR,W,122,0022500819
2026-02-22,WAS,L,112,0022500822
2026-02-22,CHA,W,129,0022500822
2026-02-23,HOU,W,125,0022500830
2026-02-23,SAC,W,123,0022500829
2026-02-23,SAS,W,114,0022500828
2026-02-23,UTA,L,105,0022500830
2026-02-23,MEM,L,114,0022500829
2026-02-23,DET,L,103,0022500828
2026-02-24,ATL,W,119,0022500832
2026-02-24,BOS,W,97,0022500839
2026-02-24,CLE,W,109,0022500835
2026-02-24,NOP,W,113,0022500838
2026-02-24,CHI,L,99,0022500836
2026-02-24,DAL,W,123,0022500833
2026-02-24,GSW,L,109,0022500838
2026-02-24,LAL,L,109,0022500840
2026-02-24,MIA,L,117,0022500837
2026-02-24,MIL,W,128,0022500837
2026-02-24,MIN,W,124,0022500841
2026-02-24,BKN,L,114,0022500833
2026-02-24,NYK,L,94,0022500835
2026-02-24,ORL,W,110,0022500840
2026-02-24,IND,L,114,0022500831
2026-02-24,PHI,W,135,0022500831
2026-02-24,PHX,L,81,0022500839
2026-02-24,POR,L,121,0022500841
2026-02-24,OKC,W,116,0022500834
2026-02-24,TOR,L,107,0022500834
2026-02-24,WAS,L,98,0022500832
2026-02-24,CHA,W,131,0022500836
2026-02-25,BOS,L,84,0022500847
2026-02-25,CLE,L,116,0022500846
2026-02-25,DEN,W,103,0022500847
2026-02-25,GSW,W,133,0022500844
2026-02-25,HOU,W,128,0022500845
2026-02-25,MIL,W,118,0022500846
2026-02-25,SAC,L,97,0022500845
2026-02-25,SAS,W,110,0022500843
2026-02-25,OKC,L,116,0022500842
2026-02-25,TOR,L,107,0022500843
2026-02-25,MEM,L,112,0022500844
2026-02-25,DET,W,124,0022500842
2026-02-26,ATL,W,126,0022500850
2026-02-26,NOP,W,129,0022500856
2026-02-26,CHI,L,112,0022500853
2026-02-26,DAL,L,121,0022500854
2026-02-26,HOU,W,113,0022500852
2026-02-26,LAC,L,88,0022500857
2026-02-26,LAL,L,110,0022500855
2026-02-26,MIA,L,117,0022500849
2026-02-26,MIN,W,94,0022500857
2026-02-26,BKN,L,110,0022500851
2026-02-26,ORL,L,108,0022500852
2026-02-26,IND,L,109,0022500848
2026-02-26,PHI,W,124,0022500849
2026-02-26,PHX,W,113,0022500855
2026-02-26,POR,W,121,0022500853
2026-02-26,SAC,W,130,0022500854
2026-02-26,SAS,W,126,0022500851
2026-02-26,UTA,L,118,0022500856
2026-02-26,WAS,L,96,0022500850
2026-02-26,CHA,W,133,0022500848
2026-02-27,BOS,W,148,0022500859
2026-02-27,CLE,L,119,0022500858
2026-02-27,DAL,L,105,0022500861
2026-02-27,DEN,L,121,0022500862
2026-02-27,MIL,L,98,0022500860
2026-02-27,BKN,L,111,0022500859
2026-02-27,NYK,W,127,0022500860
2026-02-27,OKC,W,127,0022500862
2026-02-27,MEM,W,124,0022500861
2026-02-27,DET,W,122,0022500858
2026-02-28,NOP,W,115,0022500867
2026-02-28,GSW,L,101,0022500866
2026-02-28,HOU,L,105,0022500864
2026-02-28,LAL,W,129,0022500866
2026-02-28,MIA,W,115,0022500864
2026-02-28,POR,L,93,0022500863
2026-02-28,TOR,W,134,0022500865
2026-02-28,UTA,L,105,0022500867
2026-02-28,WAS,L,125,0022500865
2026-02-28,CHA,W,109,0022500863
2026-03-01,ATL,W,135,0022500873
2026-03-01,BOS,W,114,0022500874
2026-03-01,CLE,W,106,0022500869
2026-03-01,NOP,L,117,0022500877
2026-03-01,CHI,W,120,0022500870
2026-03-01,DAL,L,87,0022500876
2026-03-01,DEN,L,108,0022500871
2026-03-01,LAC,W,137,0022500877
2026-03-01,LAL,W,128,0022500878
2026-03-01,MIL,L,97,0022500870
2026-03-01,MIN,W,117,0022500871
2026-03-01,BKN,L,102,0022500869
2026-03-01,NYK,W,114,0022500868
2026-03-01,ORL,L,92,0022500875
2026-03-01,IND,L,106,0022500872
2026-03-01,PHI,L,98,0022500874
2026-03-01,POR,L,101,0022500873
2026-03-01,SAC,L,104,0022500878
2026-03-01,SAS,L,89,0022500868
2026-03-01,OKC,W,100,0022500876
2026-03-01,MEM,W,125,0022500872
2026-03-01,DET,W,106,0022500875
2026-03-02,BOS,W,108,0022500880
2026-03-02,DEN,W,128,0022500881
2026-03-02,GSW,L,101,0022500882
2026-03-02,HOU,W,123,0022500879
2026-03-02,LAC,W,114,0022500882
2026-03-02,MIL,L,81,0022500880
2026-03-02,UTA,L,125,0022500881
2026-03-02,WAS,L,118,0022500879
2026-03-03,CLE,W,113,0022500884
2026-03-03,NOP,L,101,0022500891
2026-03-03,CHI,L,108,0022500889
2026-03-03,DAL,L,90,0022500883
2026-03-03,LAL,W,110,0022500891
2026-03-03,MIA,W,124,0022500886
2026-03-03,MIN,W,117,0022500890
2026-03-03,BKN,L,98,0022500886
2026-03-03,NYK,W,111,0022500887
2026-03-03,ORL,W,126,0022500885
2026-03-03,PHI,L,91,0022500888
2026-03-03,PHX,W,114,0022500892
2026-03-03,SAC,L,103,0022500892
2026-03-03,SAS,W,131,0022500888
2026-03-03,OKC,W,116,0022500889
2026-03-03,TOR,L,95,0022500887
2026-03-03,MEM,L,110,0022500890
2026-03-03,WAS,L,109,0022500885
2026-03-03,DET,L,109,0022500884
2026-03-03,CHA,W,117,0022500883
2026-03-04,ATL,W,131,0022500897
2026-03-04,BOS,L,89,0022500894
2026-03-04,LAC,W,130,0022500898
2026-03-04,MIL,L,113,0022500897
2026-03-04,NYK,L,100,0022500893
2026-03-04,IND,L,107,0022500898
2026-03-04,PHI,W,106,0022500895
2026-03-04,POR,W,122,0022500896
2026-03-04,OKC,W,103,0022500893
2026-03-04,UTA,L,102,0022500895
2026-03-04,MEM,L,114,0022500896
2026-03-04,CHA,W,118,0022500894
2026-03-05,NOP,W,133,0022500907
2026-03-05,CHI,W,105,0022500905
2026-03-05,DAL,L,114,0022500899
2026-03-05,DEN,W,120,0022500906
2026-03-05,GSW,W,115,0022500902
2026-03-05,HOU,L,113,0022500902
2026-03-05,LAL,L,113,0022500906
2026-03-05,MIA,W,126,0022500901
2026-03-05,MIN,W,115,0022500903
2026-03-05,BKN,L,110,0022500901
2026-03-05,ORL,W,115,0022500899
2026-03-05,PHX,L,103,0022500905
2026-03-05,SAC,L,123,0022500907
2026-03-05,SAS,W,121,0022500904
2026-03-05,TOR,L,107,0022500903
2026-03-05,UTA,W,122,0022500900
2026-03-05,WAS,L,112,0022500900
2026-03-05,DET,L,106,0022500904
2026-03-06,BOS,W,120,0022500908
2026-03-06,NOP,L,116,0022500912
2026-03-06,DAL,L,100,0022500908
2026-03-06,DEN,L,103,0022500911
2026-03-06,HOU,W,106,0022500910
2026-03-06,LAC,L,112,0022500913
2026-03-06,LAL,W,128,0022500914
2026-03-06,MIA,W,128,0022500909
2026-03-06,NYK,W,142,0022500911
2026-03-06,IND,L,117,0022500914
2026-03-06,PHX,W,118,0022500912
2026-03-06,POR,L,99,0022500910
2026-03-06,SAS,W,116,0022500913
2026-03-06,CHA,L,120,0022500909
2026-03-07,ATL,W,125,0022500917
2026-03-07,GSW,L,97,0022500920
2026-03-07,LAC,W,123,0022500918
2026-03-07,MIL,W,113,0022500919
2026-03-07,MIN,L,92,0022500915
2026-03-07,BKN,W,107,0022500916
2026-03-07,ORL,W,119,0022500915
2026-03-07,PHI,L,116,0022500917
2026-03-07,OKC,W,104,0022500920
2026-03-07,UTA,L,99,0022500919
2026-03-07,MEM,L,120,0022500918
2026-03-07,DET,L,105,0022500916
2026-03-08,BOS,W,109,0022500921
2026-03-08,CLE,L,98,0022500921
2026-03-08,NOP,W,138,0022500925
2026-03-08,CHI,L,110,0022500930
2026-03-08,DAL,L,92,0022500924
2026-03-08,HOU,L,120,0022500927
2026-03-08,LAL,W,110,0022500922
2026-03-08,MIA,W,121,0022500923
2026-03-08,MIL,L,91,0022500926
2026-03-08,NYK,L,97,0022500922
2026-03-08,ORL,W,130,0022500926
2026-03-08,IND,L,111,0022500929
2026-03-08,PHX,W,111,0022500928
2026-03-08,POR,W,131,0022500929
2026-03-08,SAC,W,126,0022500930
2026-03-08,SAS,W,145,0022500927
2026-03-08,TOR,W,122,0022500924
2026-03-08,WAS,L,118,0022500925
2026-03-08,DET,L,110,0022500923
2026-03-08,CHA,L,99,0022500928
2026-03-09,CLE,W,115,0022500931
2026-03-09,DEN,L,126,0022500933
2026-03-09,GSW,L,116,0022500934
2026-03-09,LAC,W,126,0022500935
2026-03-09,BKN,W,126,0022500932
2026-03-09,NYK,L,118,0022500935
2026-03-09,PHI,L,101,0022500931
2026-03-09,OKC,W,129,0022500933
2026-03-09,UTA,W,119,0022500934
2026-03-09,MEM,L,115,0022500932
2026-03-10,ATL,W,124,0022500939
2026-03-10,BOS,L,116,0022500942
2026-03-10,CHI,W,130,0022500943
2026-03-10,DAL,L,112,0022500939
2026-03-10,GSW,L,124,0022500943
2026-03-10,HOU,W,113,0022500940
2026-03-10,LAL,W,120,0022500946
2026-03-10,MIA,W,150,0022500938
2026-03-10,MIL,L,114,0022500941
2026-03-10,MIN,L,106,0022500946
2026-03-10,BKN,L,100,0022500937
2026-03-10,IND,L,109,0022500945
2026-03-10,PHI,W,139,0022500936
2026-03-10,PHX,W,129,0022500941
2026-03-10,POR,L,101,0022500944
2026-03-10,SAC,W,114,0022500945
2026-03-10,SAS,W,125,0022500942
2026-03-10,TOR,L,99,0022500940
2026-03-10,MEM,L,129,0022500936
2026-03-10,WAS,L,129,0022500938
2026-03-10,DET,W,138,0022500937
2026-03-10,CHA,W,103,0022500944
2026-03-11,CLE,L,122,0022500947
2026-03-11,NOP,W,122,0022500948
2026-03-11,DEN,W,129,0022500950
2026-03-11,HOU,L,93,0022500950
2026-03-11,LAC,W,153,0022500952
2026-03-11,MIN,L,128,0022500952
2026-03-11,NYK,W,134,0022500949
2026-03-11,ORL,W,128,0022500947
2026-03-11,SAC,L,109,0022500951
2026-03-11,TOR,L,111,0022500948
2026-03-11,UTA,L,117,0022500949
2026-03-11,CHA,W,117,0022500951
2026-03-12,ATL,W,108,0022500956
2026-03-12,BOS,L,102,0022500959
2026-03-12,CHI,L,130,0022500960
2026-03-12,DAL,W,120,0022501111
2026-03-12,DEN,W,136,0022500958
2026-03-12,LAL,W,142,0022500960
2026-03-12,MIA,W,112,0022500957
2026-03-12,MIL,L,105,0022500957
2026-03-12,BKN,L,97,0022500956
2026-03-12,ORL,W,136,0022500955
2026-03-12,IND,L,108,0022500954
2026-03-12,PHI,L,109,0022500953
2026-03-12,PHX,W,123,0022500954
2026-03-12,SAS,L,131,0022500958
2026-03-12,OKC,W,104,0022500959
2026-03-12,MEM,L,112,0022501111
2026-03-12,WAS,L,131,0022500955
2026-03-12,DET,W,131,0022500953
2026-03-13,CLE,W,138,0022500965
2026-03-13,NOP,L,105,0022500964
2026-03-13,CHI,L,108,0022500968
2026-03-13,DAL,L,105,0022500965
2026-03-13,GSW,L,117,0022500966
2026-03-13,HOU,W,107,0022500964
2026-03-13,LAC,W,119,0022500968
2026-03-13,MIN,W,127,0022500966
2026-03-13,NYK,W,101,0022500962
2026-03-13,IND,L,92,0022500962
2026-03-13,PHX,L,115,0022500963
2026-03-13,POR,W,124,0022500967
2026-03-13,TOR,W,122,0022500963
2026-03-13,UTA,L,114,0022500967
2026-03-13,MEM,L,110,0022500961
2026-03-13,DET,W,126,0022500961
2026-03-14,ATL,W,122,0022500970
2026-03-14,BOS,W,111,0022500971
2026-03-14,DEN,L,125,0022500974
2026-03-14,LAC,L,109,0022500975
2026-03-14,LAL,W,127,0022500974
2026-03-14,MIA,L,117,0022500972
2026-03-14,MIL,L,99,0022500970
2026-03-14,BKN,L,97,0022500969
2026-03-14,ORL,W,121,0022500972
2026-03-14,PHI,W,104,0022500969
2026-03-14,SAC,W,118,0022500975
2026-03-14,SAS,W,115,0022500973
2026-03-14,WAS,L,100,0022500971
2026-03-14,CHA,L,102,0022500973
2026-03-15,CLE,L,120,0022500977
2026-03-15,DAL,W,130,0022500977
2026-03-15,GSW,L,107,0022500981
2026-03-15,MIL,W,134,0022500979
2026-03-15,MIN,L,103,0022500976
2026-03-15,NYK,W,110,0022500981
2026-03-15,IND,L,123,0022500979
2026-03-15,PHI,W,109,0022500980
2026-03-15,POR,L,103,0022500980
2026-03-15,SAC,W,116,0022500982
2026-03-15,OKC,W,116,0022500976
2026-03-15,TOR,W,119,0022500978
2026-03-15,UTA,L,111,0022500982
2026-03-15,DET,L,108,0022500978
2026-03-16,ATL,W,124,0022500983
2026-03-16,BOS,W,120,0022500986
2026-03-16,NOP,W,129,0022500988
2026-03-16,CHI,W,132,0022500987
2026-03-16,DAL,L,111,0022500988
2026-03-16,GSW,W,125,0022500984
2026-03-16,HOU,L,92,0022500989
2026-03-16,LAC,L,115,0022500990
2026-03-16,LAL,W,100,0022500989
2026-03-16,BKN,L,95,0022500985
2026-03-16,ORL,L,112,0022500983
2026-03-16,PHX,L,112,0022500986
2026-03-16,POR,W,114,0022500985
2026-03-16,SAS,W,119,0022500990
2026-03-16,MEM,L,107,0022500987
2026-03-16,WAS,L,117,0022500984
2026-03-17,CLE,W,123,0022500995
2026-03-17,DEN,W,124,0022500997
2026-03-17,MIA,L,106,0022500991
2026-03-17,MIL,L,116,0022500995
2026-03-17,MIN,W,116,0022500996
2026-03-17,NYK,W,136,0022500994
2026-03-17,ORL,L,108,0022500992
2026-03-17,IND,L,110,0022500994
2026-03-17,PHI,L,96,0022500997
2026-03-17,PHX,L,104,0022500996
2026-03-17,SAC,L,104,0022500998
2026-03-17,SAS,W,132,0022500998
2026-03-17,OKC,W,113,0022500992
2026-03-17,WAS,L,117,0022500993
2026-03-17,DET,W,130,0022500993
2026-03-17,CHA,W,136,0022500991
2026-03-18,ATL,W,135,0022501006
2026-03-18,BOS,W,120,0022500999
2026-03-18,NOP,W,124,0022501005
2026-03-18,CHI,L,109,0022501002
2026-03-18,DAL,L,120,0022501006
2026-03-18,DEN,L,118,0022500651
2026-03-18,GSW,L,99,0022500999
2026-03-18,HOU,L,116,0022501007
2026-03-18,LAC,L,109,0022501005
2026-03-18,LAL,W,124,0022501007
2026-03-18,MIN,W,147,0022501004
2026-03-18,BKN,L,92,0022501000
2026-03-18,IND,L,119,0022501001
2026-03-18,POR,W,127,0022501001
2026-03-18,OKC,W,121,0022501000
2026-03-18,TOR,W,139,0022501002
2026-03-18,UTA,L,111,0022501004
2026-03-18,MEM,W,125,0022500651
2026-03-19,CLE,W,115,0022501011
2026-03-19,NOP,W,105,0022501012
2026-03-19,CHI,L,110,0022501011
2026-03-19,LAC,L,99,0022501012
2026-03-19,LAL,W,134,0022501010
2026-03-19,MIA,L,126,0022501010
2026-03-19,MIL,L,96,0022501014
2026-03-19,ORL,L,111,0022501008
2026-03-19,PHI,W,139,0022501015
2026-03-19,PHX,L,100,0022501013
2026-03-19,SAC,L,118,0022501015
2026-03-19,SAS,W,101,0022501013
2026-03-19,UTA,W,128,0022501014
2026-03-19,WAS,L,95,0022501009
2026-03-19,DET,W,117,0022501009
2026-03-19,CHA,W,130,0022501008
2026-03-20,ATL,L,95,0022501018
2026-03-20,BOS,W,117,0022501019
2026-03-20,DEN,W,121,0022501021
2026-03-20,GSW,L,101,0022501017
2026-03-20,HOU,W,117,0022501018
2026-03-20,MIN,L,104,0022501020
2026-03-20,BKN,L,92,0022501016
2026-03-20,NYK,W,93,0022501016
2026-03-20,POR,W,108,0022501020
2026-03-20,TOR,L,115,0022501021
2026-03-20,MEM,L,112,0022501019
2026-03-20,DET,W,115,0022501017
2026-03-21,ATL,W,126,0022501026
